9	www2.foxnews.com											
(Timestamp)	(Location)	(Condition)	Feels Like	Barometer	Humidity (%)	Visibility	Dewpoint	(Wind Speed) (MPH)	Wind	Sunrise	Sunset	(Temperature) (°F)
Sat Jan 30 02:41:59 2010	Milwaukee, WI	Partly Cloudy	15	1031.6	58	10	5	0	CALM	7:10	5:01	15
Sat Jan 30 02:42:00 2010	Detroit, MI	Mostly Clear	10	1030.9	39	10	0	5	NNE	7:49	5:42	17
Sat Jan 30 02:42:01 2010	Philadelphia, PA	Mostly Clear	12	1026.8	34	10	2	9	NW	7:12	5:16	22
Sat Jan 30 03:25:05 2010	San Jose, CA	Mostly Cloudy 	57	1014.2	57	10	42	7	S	7:13	5:29	57
Sat Jan 30 03:25:06 2010	Charlotte, NC	Snow Shower	26	1023.9	92	1	30	7	NE	7:25	5:49	32
Sat Jan 30 03:25:07 2010	Edgewater, CO	Partly Cloudy	32	*	33	999	9	5	W	7:11	5:17	36
Sat Jan 30 03:25:07 2010	San Diego, CA	Cloudy 	60	1017.0	72	10	51	3	WNW	6:45	5:19	60
Sat Jan 30 03:25:08 2010	Memphis, TN	Freezing Rain	19	1014.0	86	4	27	16	NE	7:01	5:26	30
Sat Jan 30 03:25:09 2010	Los Angeles, CA	Mostly Sunny 	62	1016.1	62	10	49	0	CALM	6:52	5:21	62
Sat Jan 30 03:25:10 2010	El Paso, TX	Partly Cloudy	40	1018.1	63	10	32	7	WSW	7:01	5:37	44
Sat Jan 30 03:25:11 2010	Manhattan, NY	Mostly Clear	9	1024.9	34	10	0	10	W	7:09	5:10	20
Sat Jan 30 03:25:12 2010	Baltimore, MD	 	24	1028.2	26	999	-1	*	*	7:16	5:23	24
Sat Jan 30 03:25:13 2010	Las Vegas, NV	Mostly Sunny 	52	1015.6	47	10	32	0	CALM	6:42	5:03	52
Sat Jan 30 03:25:14 2010	Washington, DC	Mostly Cloudy	13	1028.6	28	10	1	14	NNW	7:17	5:26	25
Sat Jan 30 03:25:15 2010	Austin, TX	Partly Cloudy	30	1019.5	65	10	26	10	NNW	7:23	6:05	37
Sat Jan 30 03:25:16 2010	Oklahoma City, OK	Snow Shower	14	1018.8	94	5	22	9	N	7:32	5:55	24
Sat Jan 30 03:25:16 2010	San Francisco, CA	Showers 	53	1014.6	89	8	50	9	S	7:16	5:30	53
Sat Jan 30 03:25:17 2010	Nashville, TN	Freezing Rain	16	*	91	1	25	13	NE	6:50	5:10	27
Sat Jan 30 03:25:18 2010	Fort Worth, TX	Cloudy 	17	1019.1	70	10	23	21	NW	7:26	5:59	30
Sat Jan 30 03:25:19 2010	Phoenix, AZ	Partly Cloudy 	63	1015.0	50	10	44	3	SSW	7:26	5:57	63
Sat Jan 30 03:25:20 2010	Portland, OR	Cloudy 	43	1014.9	68	10	38	10	ESE	7:35	5:13	48
Sat Jan 30 03:25:21 2010	Chicago, IL	Snow Shower	10	1030.7	62	9	10	7	NNE	7:06	5:02	19
Sat Jan 30 03:25:22 2010	San Antonio, TX	Mostly Clear	40	1018.7	52	10	28	9	NNW	7:25	6:10	45
Sat Jan 30 03:25:23 2010	Indianapolis, IN	Cloudy 	5	1026.9	58	10	7	10	ENE	7:55	6:00	17
Sat Jan 30 03:25:25 2010	Jacksonville, FL	Cloudy 	57	1017.0	81	10	51	8	NNE	7:19	6:01	57
Sat Jan 30 03:25:26 2010	Worthington, OH	Mostly Clear	3	1029.9	61	10	4	7	NNE	7:44	5:48	13
Sat Jan 30 03:25:27 2010	Dallas, TX	Cloudy 	19	1018.7	75	10	25	23	NW	7:24	5:57	32
Sat Jan 30 03:25:28 2010	Houston, TX	Cloudy 	34	*	81	10	36	13	NW	7:13	5:57	41
Sat Jan 30 03:25:29 2010	Seattle, WA	Cloudy 	53	1014.5	57	10	38	0	CALM	7:39	5:06	53
Sat Jan 30 03:25:30 2010	Milwaukee, WI	Mostly Cloudy	9	1031.0	59	10	6	5	NNW	7:10	5:01	16
Sat Jan 30 03:25:31 2010	Detroit, MI	Mostly Clear	9	*	44	10	1	5	NNE	7:49	5:42	16
Sat Jan 30 03:25:32 2010	Philadelphia, PA	Mostly Clear	10	1027.1	36	10	2	10	WNW	7:12	5:16	21
Sat Jan 30 04:09:00 2010	San Jose, CA	 	53	1015.1	83	4	48	3	SSW	7:13	5:29	53
Sat Jan 30 04:09:01 2010	Charlotte, NC	Snow Shower	24	*	93	2.5	30	9	ENE	7:25	5:49	32
Sat Jan 30 04:09:02 2010	San Diego, CA	Cloudy 	59	1017.2	78	10	52	3	W	6:45	5:19	59
Sat Jan 30 04:09:03 2010	Edgewater, CO	Partly Cloudy	26	*	41	999	10	7	W	7:11	5:17	32
Sat Jan 30 04:09:04 2010	Memphis, TN	Freezing Rain	19	1013.7	86	3	27	16	NE	7:01	5:26	30
Sat Jan 30 04:09:05 2010	El Paso, TX	Mostly Clear	42	1018.5	63	10	32	5	W	7:01	5:37	44
Sat Jan 30 04:09:05 2010	Los Angeles, CA	Mostly Clear	60	1016.3	69	10	50	0	CALM	6:52	5:21	60
Sat Jan 30 04:09:06 2010	Manhattan, NY	Mostly Clear	12	1025.4	40	10	2	5	VAR	7:09	5:10	19
Sat Jan 30 04:09:07 2010	Baltimore, MD	 	24	1028.2	26	999	-1	*	*	7:16	5:23	24
Sat Jan 30 04:09:08 2010	Las Vegas, NV	Mostly Clear	50	1016.0	52	10	33	0	CALM	6:42	5:03	50
Sat Jan 30 04:09:09 2010	Washington, DC	Cloudy 	13	1028.6	28	10	1	15	N	7:17	5:26	25
Sat Jan 30 04:09:10 2010	Austin, TX	Partly Cloudy	27	1020.0	64	10	25	15	NNW	7:23	6:05	36
Sat Jan 30 04:09:11 2010	San Francisco, CA	Cloudy 	52	1014.5	93	6	50	0	CALM	7:16	5:30	52
Sat Jan 30 04:09:12 2010	Oklahoma City, OK	Snow Shower	14	*	100	5	22	7	NNW	7:32	5:55	22
Sat Jan 30 04:09:13 2010	Nashville, TN	Snow Shower	16	1018.2	90	1	24	10	NE	6:50	5:10	26
Sat Jan 30 04:09:14 2010	Fort Worth, TX	Cloudy 	17	1019.1	78	10	24	17	NNW	7:26	5:59	29
Sat Jan 30 04:09:15 2010	Phoenix, AZ	Partly Cloudy	61	1015.4	60	10	47	0	CALM	7:26	5:57	61
Sat Jan 30 04:09:16 2010	Chicago, IL	Snow Shower	12	1030.1	62	8	11	6	N	7:06	5:02	20
Sat Jan 30 04:09:16 2010	Portland, OR	Rain 	41	1015.2	79	10	40	9	ESE	7:35	5:13	46
Sat Jan 30 04:09:17 2010	San Antonio, TX	Mostly Clear	37	1019.4	56	10	28	10	NW	7:25	6:10	43
Sat Jan 30 04:09:18 2010	Indianapolis, IN	Cloudy 	3	1026.5	62	10	8	14	ENE	7:55	6:00	17
Sat Jan 30 04:09:20 2010	Jacksonville, FL	Cloudy 	56	1016.7	84	10	51	7	NE	7:19	6:01	56
Sat Jan 30 04:09:21 2010	Worthington, OH	Mostly Clear	3	1029.0	61	10	4	7	NNE	7:44	5:48	13
Sat Jan 30 04:09:22 2010	Dallas, TX	Cloudy 	21	1019.0	75	10	25	17	NW	7:24	5:57	32
Sat Jan 30 04:09:23 2010	Houston, TX	Cloudy 	30	*	75	10	32	17	NW	7:13	5:57	39
Sat Jan 30 04:09:24 2010	Seattle, WA	Cloudy 	52	1014.6	63	10	40	0	CALM	7:39	5:06	52
Sat Jan 30 04:09:25 2010	Milwaukee, WI	Mostly Cloudy	16	1030.1	59	10	6	3	NNW	7:10	5:01	16
Sat Jan 30 04:09:26 2010	Detroit, MI	Mostly Clear	6	*	52	10	2	5	NE	7:49	5:42	14
Sat Jan 30 04:09:27 2010	Philadelphia, PA	Mostly Clear	11	1027.1	38	10	2	7	WNW	7:12	5:16	20
Sat Jan 30 04:52:46 2010	San Jose, CA	 	53	1015.1	83	4	48	3	SSW	7:13	5:29	53
Sat Jan 30 04:52:47 2010	Charlotte, NC	Snow Shower	24	*	93	2.5	30	9	ENE	7:25	5:49	32
Sat Jan 30 04:52:48 2010	San Diego, CA	Cloudy 	59	1017.2	78	10	52	3	W	6:45	5:19	59
Sat Jan 30 04:52:49 2010	Edgewater, CO	Partly Cloudy	26	*	41	999	10	7	W	7:11	5:17	32
Sat Jan 30 04:52:50 2010	Memphis, TN	Freezing Rain	19	1013.7	86	3	27	16	NE	7:01	5:26	30
Sat Jan 30 04:52:51 2010	Los Angeles, CA	Mostly Clear	60	1016.3	69	10	50	0	CALM	6:52	5:21	60
Sat Jan 30 04:52:52 2010	El Paso, TX	Mostly Clear	42	1018.5	63	10	32	5	W	7:01	5:37	44
Sat Jan 30 04:52:53 2010	Baltimore, MD	 	24	1028.2	26	999	-1	*	*	7:16	5:23	24
Sat Jan 30 04:52:53 2010	Manhattan, NY	Mostly Clear	12	1025.4	40	10	2	5	VAR	7:09	5:10	19
Sat Jan 30 04:52:54 2010	Las Vegas, NV	Mostly Clear	50	1016.0	52	10	33	0	CALM	6:42	5:03	50
Sat Jan 30 04:52:55 2010	Washington, DC	Cloudy 	13	1028.6	28	10	1	15	N	7:17	5:26	25
Sat Jan 30 04:52:57 2010	Austin, TX	Partly Cloudy	27	1020.0	64	10	25	15	NNW	7:23	6:05	36
Sat Jan 30 04:52:58 2010	San Francisco, CA	Cloudy 	52	1014.5	93	6	50	0	CALM	7:16	5:30	52
Sat Jan 30 04:52:59 2010	Nashville, TN	Snow Shower	16	1018.2	90	1	24	10	NE	6:50	5:10	26
Sat Jan 30 04:52:59 2010	Oklahoma City, OK	Snow Shower	14	*	100	5	22	7	NNW	7:32	5:55	22
Sat Jan 30 04:53:01 2010	Fort Worth, TX	Cloudy 	17	1019.1	78	10	24	17	NNW	7:26	5:59	29
Sat Jan 30 04:53:02 2010	Phoenix, AZ	Partly Cloudy	61	1015.4	60	10	47	0	CALM	7:26	5:57	61
Sat Jan 30 04:53:03 2010	Chicago, IL	Snow Shower	12	1030.1	62	8	11	6	N	7:06	5:02	20
Sat Jan 30 04:53:03 2010	Portland, OR	Rain 	41	1015.2	79	10	40	9	ESE	7:35	5:13	46
Sat Jan 30 04:53:04 2010	San Antonio, TX	Mostly Clear	37	1019.4	56	10	28	10	NW	7:25	6:10	43
Sat Jan 30 04:53:05 2010	Indianapolis, IN	Cloudy 	3	1026.5	62	10	8	14	ENE	7:55	6:00	17
Sat Jan 30 04:53:07 2010	Jacksonville, FL	Cloudy 	56	1016.7	84	10	51	7	NE	7:19	6:01	56
Sat Jan 30 04:53:08 2010	Worthington, OH	Mostly Clear	3	1029.0	61	10	4	7	NNE	7:44	5:48	13
Sat Jan 30 04:53:09 2010	Dallas, TX	Cloudy 	21	1019.0	75	10	25	17	NW	7:24	5:57	32
Sat Jan 30 04:53:10 2010	Houston, TX	Cloudy 	30	*	75	10	32	17	NW	7:13	5:57	39
Sat Jan 30 04:53:11 2010	Seattle, WA	Cloudy 	52	1014.6	63	10	40	0	CALM	7:39	5:06	52
Sat Jan 30 04:53:12 2010	Milwaukee, WI	Mostly Cloudy	16	1030.1	59	10	6	3	NNW	7:10	5:01	16
Sat Jan 30 04:53:13 2010	Detroit, MI	Mostly Clear	6	*	52	10	2	5	NE	7:49	5:42	14
Sat Jan 30 04:53:14 2010	Philadelphia, PA	Mostly Clear	11	1027.1	38	10	2	7	WNW	7:12	5:16	20
Sat Jan 30 05:36:32 2010	San Jose, CA	 	52	1014.2	93	5	50	13	ENE	7:13	5:29	52
Sat Jan 30 05:36:33 2010	Charlotte, NC	Snow Shower	25	1023.1	88	2	29	8	E	7:25	5:49	32
Sat Jan 30 05:36:34 2010	San Diego, CA	Cloudy 	59	1017.2	78	6	52	3	WNW	6:45	5:19	59
Sat Jan 30 05:36:35 2010	Edgewater, CO	Partly Cloudy	36	*	33	999	9	0	CALM	7:11	5:17	36
Sat Jan 30 05:36:36 2010	Memphis, TN	Freezing Drizzle	19	1013.7	86	3	27	16	NE	7:01	5:26	30
Sat Jan 30 05:36:37 2010	Los Angeles, CA	Mostly Clear	58	1016.4	81	8	52	0	CALM	6:52	5:21	58
Sat Jan 30 05:36:38 2010	El Paso, TX	Mostly Clear	36	1019.2	67	10	31	8	NE	7:01	5:37	41
Sat Jan 30 05:36:39 2010	Manhattan, NY	Mostly Clear	7	1025.8	37	10	0	9	WNW	7:09	5:10	18
Sat Jan 30 05:36:40 2010	Baltimore, MD	 	23	1028.3	29	999	0	*	*	7:16	5:23	23
Sat Jan 30 05:36:41 2010	Las Vegas, NV	Mostly Clear	42	1016.3	68	10	36	7	S	6:42	5:03	46
Sat Jan 30 05:36:42 2010	Washington, DC	Cloudy 	11	1028.7	27	10	0	17	NNW	7:17	5:26	24
Sat Jan 30 05:36:43 2010	Austin, TX	Partly Cloudy	28	1020.4	64	10	25	13	NNW	7:23	6:05	36
Sat Jan 30 05:36:44 2010	Oklahoma City, OK	Cloudy 	13	*	76	7	17	7	NNW	7:32	5:55	22
Sat Jan 30 05:36:44 2010	San Francisco, CA	Rain 	53	1014.6	89	10	50	7	SE	7:16	5:30	53
Sat Jan 30 05:36:45 2010	Nashville, TN	Snow Shower	16	1017.6	90	1	24	10	NE	6:50	5:10	26
Sat Jan 30 05:36:46 2010	Fort Worth, TX	Cloudy 	18	1019.9	74	10	23	15	NW	7:26	5:59	29
Sat Jan 30 05:36:47 2010	Phoenix, AZ	Partly Cloudy	60	1015.4	60	10	46	0	CALM	7:26	5:57	60
Sat Jan 30 05:36:48 2010	Portland, OR	Cloudy 	42	1015.2	79	10	40	8	ESE	7:35	5:13	46
Sat Jan 30 05:36:49 2010	Chicago, IL	Snow Shower	13	1029.6	69	5	13	5	NNW	7:06	5:02	20
Sat Jan 30 05:36:50 2010	San Antonio, TX	Mostly Clear	37	1019.7	53	10	26	8	NNW	7:25	6:10	42
Sat Jan 30 05:36:51 2010	Indianapolis, IN	Snow Shower	2	1025.8	62	9	8	15	ENE	7:55	6:00	17
Sat Jan 30 05:36:53 2010	Jacksonville, FL	Mostly Cloudy	56	1016.5	84	10	51	5	NNE	7:19	6:01	56
Sat Jan 30 05:36:54 2010	Worthington, OH	Mostly Clear	3	1028.5	58	10	4	8	NE	7:44	5:48	14
Sat Jan 30 05:36:55 2010	Dallas, TX	Cloudy 	20	1019.5	71	10	24	15	NW	7:24	5:57	31
Sat Jan 30 05:36:55 2010	Houston, TX	Cloudy 	30	*	75	10	32	16	NNW	7:13	5:57	39
Sat Jan 30 05:36:56 2010	Seattle, WA	Cloudy 	53	1014.4	61	10	40	0	CALM	7:39	5:06	53
Sat Jan 30 05:36:57 2010	Milwaukee, WI	Cloudy 	7	1029.9	55	10	5	6	NW	7:10	5:01	16
Sat Jan 30 05:36:58 2010	Detroit, MI	Mostly Clear	6	1030.7	55	10	3	5	NE	7:49	5:42	14
Sat Jan 30 05:36:59 2010	Philadelphia, PA	Mostly Clear	11	1027.4	40	10	3	7	WNW	7:12	5:16	20
Sat Jan 30 06:20:37 2010	San Jose, CA	 	52	1014.2	93	5	50	13	ENE	7:13	5:29	52
Sat Jan 30 06:20:38 2010	Charlotte, NC	Snow Shower	25	1023.1	88	2	29	8	E	7:25	5:49	32
Sat Jan 30 06:20:38 2010	San Diego, CA	Cloudy 	59	1017.2	78	6	52	3	WNW	6:45	5:19	59
Sat Jan 30 06:20:39 2010	Edgewater, CO	Partly Cloudy	36	*	33	999	9	0	CALM	7:11	5:17	36
Sat Jan 30 06:20:40 2010	Memphis, TN	Freezing Drizzle	19	1013.7	86	3	27	16	NE	7:01	5:26	30
Sat Jan 30 06:20:41 2010	Los Angeles, CA	Mostly Clear	58	1016.4	81	8	52	0	CALM	6:52	5:21	58
Sat Jan 30 06:20:42 2010	El Paso, TX	Mostly Clear	36	1019.2	67	10	31	8	NE	7:01	5:37	41
Sat Jan 30 06:20:43 2010	Manhattan, NY	Mostly Clear	7	1025.8	37	10	0	9	WNW	7:09	5:10	18
Sat Jan 30 06:20:44 2010	Baltimore, MD	 	23	1028.3	29	999	0	*	*	7:16	5:23	23
Sat Jan 30 06:20:45 2010	Las Vegas, NV	Mostly Clear	42	1016.3	68	10	36	7	S	6:42	5:03	46
Sat Jan 30 06:20:46 2010	Washington, DC	Cloudy 	11	1028.7	27	10	0	17	NNW	7:17	5:26	24
Sat Jan 30 06:20:47 2010	Austin, TX	Partly Cloudy	28	1020.4	64	10	25	13	NNW	7:23	6:05	36
Sat Jan 30 06:20:48 2010	San Francisco, CA	Rain 	53	1014.6	89	10	50	7	SE	7:16	5:30	53
Sat Jan 30 06:20:49 2010	Oklahoma City, OK	Cloudy 	13	*	76	7	17	7	NNW	7:32	5:55	22
Sat Jan 30 06:20:50 2010	Fort Worth, TX	Cloudy 	18	1019.9	74	10	23	15	NW	7:26	5:59	29
Sat Jan 30 06:20:50 2010	Nashville, TN	Snow Shower	16	1017.6	90	1	24	10	NE	6:50	5:10	26
Sat Jan 30 06:20:51 2010	Phoenix, AZ	Partly Cloudy	60	1015.4	60	10	46	0	CALM	7:26	5:57	60
Sat Jan 30 06:20:52 2010	Portland, OR	Cloudy 	42	1015.2	79	10	40	8	ESE	7:35	5:13	46
Sat Jan 30 06:20:53 2010	Chicago, IL	Snow Shower	13	1029.6	69	5	13	5	NNW	7:06	5:02	20
Sat Jan 30 06:20:54 2010	San Antonio, TX	Mostly Clear	37	1019.7	53	10	26	8	NNW	7:25	6:10	42
Sat Jan 30 06:20:55 2010	Indianapolis, IN	Snow Shower	2	1025.8	62	9	8	15	ENE	7:55	6:00	17
Sat Jan 30 06:20:57 2010	Jacksonville, FL	Mostly Cloudy	56	1016.5	84	10	51	5	NNE	7:19	6:01	56
Sat Jan 30 06:20:58 2010	Worthington, OH	Mostly Clear	3	1028.5	58	10	4	8	NE	7:44	5:48	14
Sat Jan 30 06:20:59 2010	Dallas, TX	Cloudy 	20	1019.5	71	10	24	15	NW	7:24	5:57	31
Sat Jan 30 06:21:00 2010	Houston, TX	Cloudy 	30	*	75	10	32	16	NNW	7:13	5:57	39
Sat Jan 30 06:21:01 2010	Milwaukee, WI	Cloudy 	7	1029.9	55	10	5	6	NW	7:10	5:01	16
Sat Jan 30 06:21:01 2010	Seattle, WA	Cloudy 	53	1014.4	61	10	40	0	CALM	7:39	5:06	53
Sat Jan 30 06:21:02 2010	Detroit, MI	Mostly Clear	6	1030.7	55	10	3	5	NE	7:49	5:42	14
Sat Jan 30 06:21:03 2010	Philadelphia, PA	Mostly Clear	11	1027.4	40	10	3	7	WNW	7:12	5:16	20
Sat Jan 30 07:06:35 2010	San Jose, CA	Cloudy 	52	1015.2	97	10	51	7	SSE	7:13	5:29	52
Sat Jan 30 07:06:36 2010	Charlotte, NC	Snow Shower	23	1020.7	91	1.5	29	8	ENE	7:25	5:49	31
Sat Jan 30 07:06:37 2010	San Diego, CA	Partly Cloudy	57	1017.3	77	10	50	0	CALM	6:45	5:19	57
Sat Jan 30 07:06:38 2010	Edgewater, CO	Clear 	25	*	44	999	12	8	NNW	7:11	5:17	32
Sat Jan 30 07:06:39 2010	Memphis, TN	Freezing Drizzle	19	1013.9	86	6	26	12	N	7:01	5:26	29
Sat Jan 30 07:06:40 2010	Los Angeles, CA	Mostly Clear	56	1016.5	87	4	52	0	CALM	6:52	5:21	56
Sat Jan 30 07:06:41 2010	El Paso, TX	Mostly Clear	33	1019.0	76	10	31	6	N	7:01	5:37	38
Sat Jan 30 07:06:42 2010	Baltimore, MD	 	23	1028.4	31	999	1	*	*	7:16	5:23	23
Sat Jan 30 07:06:42 2010	Manhattan, NY	Mostly Clear	9	1025.3	37	10	-2	5	VAR	7:09	5:10	16
Sat Jan 30 07:06:43 2010	Las Vegas, NV	Mostly Clear	39	1016.2	79	10	37	6	SSE	6:42	5:03	43
Sat Jan 30 07:06:44 2010	Washington, DC	Cloudy 	12	1028.7	31	10	1	12	NNW	7:17	5:26	23
Sat Jan 30 07:06:45 2010	Austin, TX	Partly Cloudy	23	1020.8	75	10	26	14	NNW	7:23	6:05	33
Sat Jan 30 07:06:46 2010	San Francisco, CA	Cloudy 	52	1015.1	93	10	50	5	SSW	7:16	5:30	52
Sat Jan 30 07:06:47 2010	Oklahoma City, OK	Cloudy 	12	*	85	7	19	9	N	7:32	5:55	22
Sat Jan 30 07:06:48 2010	Nashville, TN	Mixed 	16	*	91	1	25	12	NNE	6:50	5:10	27
Sat Jan 30 07:06:49 2010	Fort Worth, TX	Cloudy 	17	1020.6	70	10	21	14	NW	7:26	5:59	28
Sat Jan 30 07:06:50 2010	Phoenix, AZ	Partly Cloudy	57	1015.5	72	10	48	0	CALM	7:26	5:57	57
Sat Jan 30 07:06:51 2010	Portland, OR	Rain 	45	1015.1	82	10	40	0	CALM	7:35	5:13	45
Sat Jan 30 07:06:52 2010	Chicago, IL	Snow Shower	9	1029.1	62	9	10	8	SE	7:06	5:02	19
Sat Jan 30 07:06:53 2010	Indianapolis, IN	Snow Shower	2	1024.5	62	9	7	13	ENE	7:55	6:00	16
Sat Jan 30 07:06:53 2010	San Antonio, TX	Mostly Clear	31	1021.1	62	10	26	10	NNW	7:25	6:10	38
Sat Jan 30 07:06:55 2010	Jacksonville, FL	Cloudy 	58	1015.7	84	10	53	6	NNE	7:19	6:01	58
Sat Jan 30 07:06:56 2010	Worthington, OH	Mostly Clear	0	1027.7	55	10	3	12	ENE	7:44	5:48	14
Sat Jan 30 07:06:57 2010	Dallas, TX	Cloudy 	20	1020.0	74	10	24	14	NNW	7:24	5:57	30
Sat Jan 30 07:06:58 2010	Houston, TX	Cloudy 	28	*	75	10	30	16	NW	7:13	5:57	37
Sat Jan 30 07:06:59 2010	Seattle, WA	Cloudy 	50	1015.0	77	10	43	0	CALM	7:39	5:06	50
Sat Jan 30 07:07:00 2010	Milwaukee, WI	Cloudy 	5	1028.9	52	10	4	8	WNW	7:10	5:01	16
Sat Jan 30 07:07:01 2010	Detroit, MI	Mostly Clear	5	1030.0	61	10	4	5	ENE	7:49	5:42	13
Sat Jan 30 07:07:02 2010	Philadelphia, PA	Mostly Clear	9	1027.0	34	10	0	10	NNW	7:12	5:16	20
Sat Jan 30 07:49:16 2010	San Jose, CA	Cloudy 	52	1015.2	97	10	51	7	SSE	7:13	5:29	52
Sat Jan 30 07:49:17 2010	Charlotte, NC	Snow Shower	23	1020.7	91	1.5	29	8	ENE	7:25	5:49	31
Sat Jan 30 07:49:18 2010	San Diego, CA	Partly Cloudy	57	1017.3	77	10	50	0	CALM	6:45	5:19	57
Sat Jan 30 07:49:19 2010	Edgewater, CO	Clear 	25	*	44	999	12	8	NNW	7:11	5:17	32
Sat Jan 30 07:49:20 2010	Memphis, TN	Freezing Drizzle	19	1013.9	86	6	26	12	N	7:01	5:26	29
Sat Jan 30 07:49:21 2010	Los Angeles, CA	Mostly Clear	56	1016.5	87	4	52	0	CALM	6:52	5:21	56
Sat Jan 30 07:49:22 2010	El Paso, TX	Mostly Clear	33	1019.0	76	10	31	6	N	7:01	5:37	38
Sat Jan 30 07:49:23 2010	Manhattan, NY	Mostly Clear	9	1025.3	37	10	-2	5	VAR	7:09	5:10	16
Sat Jan 30 07:49:24 2010	Baltimore, MD	 	23	1028.4	31	999	1	*	*	7:16	5:23	23
Sat Jan 30 07:49:25 2010	Las Vegas, NV	Mostly Clear	39	1016.2	79	10	37	6	SSE	6:42	5:03	43
Sat Jan 30 07:49:26 2010	Washington, DC	Cloudy 	12	1028.7	31	10	1	12	NNW	7:17	5:26	23
Sat Jan 30 07:49:27 2010	Austin, TX	Partly Cloudy	23	1020.8	75	10	26	14	NNW	7:23	6:05	33
Sat Jan 30 07:49:28 2010	San Francisco, CA	Cloudy 	52	1015.1	93	10	50	5	SSW	7:16	5:30	52
Sat Jan 30 07:49:29 2010	Oklahoma City, OK	Cloudy 	12	*	85	7	19	9	N	7:32	5:55	22
Sat Jan 30 07:49:30 2010	Nashville, TN	Mixed 	16	*	91	1	25	12	NNE	6:50	5:10	27
Sat Jan 30 07:49:31 2010	Fort Worth, TX	Cloudy 	17	1020.6	70	10	21	14	NW	7:26	5:59	28
Sat Jan 30 07:49:31 2010	Phoenix, AZ	Partly Cloudy	57	1015.5	72	10	48	0	CALM	7:26	5:57	57
Sat Jan 30 07:49:32 2010	Portland, OR	Rain 	45	1015.1	82	10	40	0	CALM	7:35	5:13	45
Sat Jan 30 07:49:33 2010	Chicago, IL	Snow Shower	9	1029.1	62	9	10	8	SE	7:06	5:02	19
Sat Jan 30 07:49:34 2010	San Antonio, TX	Mostly Clear	31	1021.1	62	10	26	10	NNW	7:25	6:10	38
Sat Jan 30 07:49:35 2010	Indianapolis, IN	Snow Shower	2	1024.5	62	9	7	13	ENE	7:55	6:00	16
Sat Jan 30 07:49:37 2010	Jacksonville, FL	Cloudy 	58	1015.7	84	10	53	6	NNE	7:19	6:01	58
Sat Jan 30 07:49:38 2010	Dallas, TX	Cloudy 	20	1020.0	74	10	24	14	NNW	7:24	5:57	30
Sat Jan 30 07:49:38 2010	Worthington, OH	Mostly Clear	0	1027.7	55	10	3	12	ENE	7:44	5:48	14
Sat Jan 30 07:49:39 2010	Houston, TX	Cloudy 	28	*	75	10	30	16	NW	7:13	5:57	37
Sat Jan 30 07:49:40 2010	Seattle, WA	Cloudy 	50	1015.0	77	10	43	0	CALM	7:39	5:06	50
Sat Jan 30 07:49:41 2010	Milwaukee, WI	Cloudy 	5	1028.9	52	10	4	8	WNW	7:10	5:01	16
Sat Jan 30 07:49:42 2010	Detroit, MI	Mostly Clear	5	1030.0	61	10	4	5	ENE	7:49	5:42	13
Sat Jan 30 07:49:43 2010	Philadelphia, PA	Mostly Clear	9	1027.0	34	10	0	10	NNW	7:12	5:16	20
Sat Jan 30 08:32:30 2010	San Jose, CA	Mostly Cloudy	52	1015.6	97	10	51	7	SE	7:13	5:29	52
Sat Jan 30 08:32:31 2010	Charlotte, NC	Snow Shower	23	1019.6	87	1.5	28	9	ENE	7:25	5:49	31
Sat Jan 30 08:32:32 2010	San Diego, CA	Partly Cloudy	56	1017.5	77	8	49	0	CALM	6:45	5:19	56
Sat Jan 30 08:32:33 2010	Edgewater, CO	Clear 	25	*	44	999	12	8	NNW	7:11	5:17	32
Sat Jan 30 08:32:34 2010	Memphis, TN	Freezing Drizzle	20	1014.1	82	7	25	10	N	7:01	5:26	29
Sat Jan 30 08:32:35 2010	Los Angeles, CA	Mostly Clear	55	1016.8	86	4	51	0	CALM	6:52	5:21	55
Sat Jan 30 08:32:36 2010	El Paso, TX	Mostly Clear	32	1019.1	76	10	30	6	N	7:01	5:37	37
Sat Jan 30 08:32:37 2010	Manhattan, NY	Mostly Clear	5	1025.4	37	10	-2	8	W	7:09	5:10	16
Sat Jan 30 08:32:38 2010	Baltimore, MD	 	22	1028.0	30	999	0	*	*	7:16	5:23	22
Sat Jan 30 08:32:39 2010	Las Vegas, NV	Mostly Clear	39	1015.9	76	10	36	6	SSE	6:42	5:03	43
Sat Jan 30 08:32:40 2010	Washington, DC	Cloudy 	9	1028.3	32	10	1	14	NW	7:17	5:26	22
Sat Jan 30 08:32:41 2010	Austin, TX	Mostly Clear	25	1021.0	72	10	25	10	NNW	7:23	6:05	33
Sat Jan 30 08:32:42 2010	San Francisco, CA	Cloudy 	53	1015.6	89	10	50	5	S	7:16	5:30	53
Sat Jan 30 08:32:43 2010	Oklahoma City, OK	Cloudy 	12	1020.6	85	7	19	9	N	7:32	5:55	22
Sat Jan 30 08:32:44 2010	Fort Worth, TX	Cloudy 	17	1020.5	70	10	21	15	NW	7:26	5:59	28
Sat Jan 30 08:32:44 2010	Nashville, TN	Sleet 	15	1015.0	90	2.5	24	13	NNE	6:50	5:10	26
Sat Jan 30 08:32:45 2010	Phoenix, AZ	Partly Cloudy	56	1015.5	69	10	46	3	ENE	7:26	5:57	56
