12	www.myforecast.com		
Mon Feb  1 15:33:30 2010	 New York, NY	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:31 2010	 Baltimore, MD	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:33 2010	 Las Vegas, NV	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:34 2010	 Washington, DC		
Mon Feb  1 15:33:36 2010	 Austin, TX	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:38 2010	 San Francisco, CA	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:39 2010	 Oklahoma City, OK	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:41 2010	 Nashville, TN	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:42 2010	 Fort Worth, TX	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:44 2010	 Phoenix, AZ	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:46 2010	 Portland, OR		
Mon Feb  1 15:33:47 2010	 Chicago, IL		
Mon Feb  1 15:33:49 2010	 San Antonio, TX	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:51 2010	 Indianapolis, IN	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:52 2010	 Boston, MA	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:54 2010	 Jacksonville, FL		
Mon Feb  1 15:33:55 2010	 Columbus, OH	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:57 2010	 Dallas, TX	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:33:59 2010	 Houston, TX	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:34:00 2010	 Seattle, WA	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:34:02 2010	 Milwaukee, WI	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:34:03 2010	 Detroit, MI	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 15:34:05 2010	 Philadelphia, PA		
Mon Feb  1 16:18:02 2010	 San Jose, CA	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Mon Feb  1 16:18:04 2010	 Charlotte, NC		
Mon Feb  1 16:18:06 2010	 San Diego, CA	Today's Outlook:  A quiet work week start is in store for much of the U.S., with the exception of light snow for the northern Plains and Rockies and rain for the Gulf Coast and Northwest.Snow Heads into Northern PlainsSnow Continues in Mid-Atlantic: A winter storm continues to bring a fluffy snow accumulation to the Mid-Atlantic. Travel will remain hazardous overnight.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
