#foreign_key_ltable=ltable.Sno
#foreign_key_rtable=rtable.Sno
#key=_id
#ltable=POINTER
#rtable=POINTER
Unnamed: 0,_id,ltable.Sno,rtable.Sno,ltable.Album_Name,ltable.Artist_Name,ltable.CopyRight,ltable.Released,ltable.Song_Name,ltable.Time,rtable.Album_Name,rtable.Artist_Name,rtable.CopyRight,rtable.Released,rtable.Song_Name,rtable.Time,label
24858,24858,1785,11761,nicky jam hits,nicky jam, 2014 la industria inc. licencia a codiscos s.a.s.,9-Sep-14,"piensas en mê_ (feat. luigi 21 plus, jory & yelsid) [remix]",4:46,cuando te veo remix feat. nicky jam,chocquibtown feat. nicky jam, (c) 2014 acoda," April 17, 2015",cuando te veo remix feat. nicky jam (urban version),3:51,0
24862,24862,1785,20234,nicky jam hits,nicky jam, 2014 la industria inc. licencia a codiscos s.a.s.,9-Sep-14,"piensas en mê_ (feat. luigi 21 plus, jory & yelsid) [remix]",4:46,"greatest hits, vol. 1",nicky jam, (c) 2014 la industria inc," November 4, 2014",voy a beber (remix),3:44,0
25058,25058,1829,15267,el perdê_n (forgiveness) - single,nicky jam & enrique iglesias, 2015 sony music entertainment us latin llc,10-Jul-15,el perdê_n (forgiveness),3:26,el perdê_n (the remixes),nicky jam & enrique iglesias, 2015 real sounds," July 1, 2015",el perdê_n (gregor salto remix),4:09,0
25138,25138,1898,51663,try this,p!nk," 2003 arista records, inc.",10-Nov-03,love song,2:28,try this [explicit],p!nk, cwm records," November 11, 2003",love song,2:27,1
25167,25167,1919,9361,can't take me home,p!nk," 1999, 2000 laface records llc",5-May-97,is it love,3:38,can't take me home,p!nk," (c) 2008 concord music group, inc."," May 17, 1999",is it love,3:38,1
25209,25209,1947,23483,i'm not dead,p!nk featuring james t. moore," 2006 rca/jive label group, a unit of sony music entertainment",4-Mar-06,i have seen the rain (featuring james t. moore),3:29,i'm not dead [explicit],p!nk," (c) 2009 foo & blu, llc under exclusive license to interscope records"," April 4, 2006",i have seen the rain (featuring james t. moore) (main version),3:29,1
25498,25498,2021,28220,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",dear chicago (live in stockholm),2:29,0
25615,25615,2021,28337,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",16 days (live in glasgow),4:31,0
25648,25648,2021,28370,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (cork),ryan adams, 2012 paxam records," August 9, 2012",carolina rain (live in cork),5:41,0
25700,25700,2021,28422,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live at carnegie hall [explicit],ryan adams, (c) 2015 paxamericana recording company under exclusive licenese to blue note records," April 21, 2015",my wrecking ball (live at carnegie hall / 11/17/2014),5:22,0
25853,25853,2022,28308,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",16 days (live in london 2 bonus track),4:56,0
25977,25977,2022,28432,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live at carnegie hall [explicit],ryan adams, (c) 2015 paxamericana recording company under exclusive licenese to blue note records," April 21, 2015",lucky now (live at carnegie hall / 11/17/2014) [explicit],6:01,0
25998,25998,2023,28186,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (amsterdam),ryan adams, 2012 paxam records," July 2, 2012",firecracker (live in amsterdam),3:17,0
26005,26005,2023,28193,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",dirty rain (live in cork),4:24,0
26085,26085,2023,28273,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",do i wait (live in lisbon bonus track),5:08,0
26102,26102,2023,28290,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",the rescue blues (live in london 1),3:25,0
26208,26208,2023,28396,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (stockholm),ryan adams, 2012 paxam records," July 2, 2012",september (live in stockholm),2:43,0
26330,26330,2024,28251,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live after deaf (collection),ryan adams, 2012 paxam records," July 2, 2012",don't fail me now (live in malmo bonus track),5:43,0
26515,26515,2024,28436,live after deaf (live) [complete collection],ryan adams, 2012 paxam records,2-Jul-12,if i am a stranger (live in amsterdam),5:10,live at carnegie hall [explicit],ryan adams, (c) 2015 paxamericana recording company under exclusive licenese to blue note records," April 21, 2015",firecracker (live at carnegie hall / 11/17/2014) [explicit],4:02,0
26588,26588,2065,45427,ryan adams,ryan adams, 2014 paxamericana recording company under exclusive license to blue note records.,9-Sep-14,let go,3:43,the best of yolanda adams,yolanda adams, (c) 2004 universal international music bv," January 1, 1990",let us worship him,3:37,0
26819,26819,2223,816,1989,ryan adams, 2015 paxamericana recording company under exclusive license to blue note records,21-Sep-15,clean,4:23,1989,ryan adams, (c) 2015 paxamericana recording company under exclusive license to blue note records," September 21, 2015",clean,4:23,1
27090,27090,2294,33167,new eyes,clean bandit, 2014 warner music uk limited,2-Jun-14,a+e (feat. kandaka moore & nikki cislyn),4:06,new eyes,clean bandit, (c) 2005 rebel records llc," June 2, 2014",rather be (feat. jess glynne),3:47,0
27169,27169,2302,1239,greatest hits,kenny chesney, 2000 bmg entertainment,26-Sep-00,because of your love,4:16,49 all time greatest hits,kenny rogers, (c) 2008 goldenlane records," August 1, 2008",hurry up love,2:29,0
27301,27301,2318,20291,greatest hits,kenny chesney, 2000 bmg entertainment,26-Sep-00,because of your love,4:16,greatest hits,kenny chesney, (c) 2014 la industria inc," September 26, 2000",fall in love (remix),2:37,0
27356,27356,2325,1223,greatest hits,kenny chesney, 2000 bmg entertainment,26-Sep-00,because of your love,4:16,49 all time greatest hits,kenny rogers, (c) 2008 goldenlane records," August 1, 2008","ruby, don't take your love to town",2:55,0
27452,27452,2338,54267,when the sun goes down,kenny chesney, 2004 sony music entertainment,1-Jan-90,old blue chair,3:23,when the sun goes down (deluxe version),kenny chesney, 2012 pinecastle records," February 2, 2004",old blue chair,3:25,1
27675,27675,2369,33820,"no shoes, no shirt, no problems",kenny chesney, 2002 bmg,2-Apr-02,i can't go there (acoustic version),3:45,"no shoes, no shirt, no problems",kenny chesney, underground avenue," April 2, 2002",i can't go there (acoustic version),3:45,1
27735,27735,2376,3584,all i need to know,kenny chesney," 1995, bmg entertainment",13-Jun-95,the tin man,3:25,all i need to know,kenny chesney, 2014 scotty 2 music ascap," June 13, 1995",the tin man,3:26,1
27883,27883,2395,29866,lucky old sun,kenny chesney & willie nelson," 2008 blue chair records, llc",2008,that lucky old sun (just rolls around heaven all day) [with willie nelson],4:16,lucky old sun ,kenny chesney," (p) 2008 blue chair records, llc and bmg music"," April 24, 2012",that lucky old sun (just rolls around heaven all day (with willie nelson)),4:16,1
27940,27940,2400,29881,lucky old sun,kenny chesney & willie nelson," 2008 blue chair records, llc",2008,that lucky old sun (just rolls around heaven all day) [with willie nelson],4:16,lucky old sun,kenny chesney," (p) 2008 blue chair records, llc"," October 21, 2008",that lucky old sun (just rolls around heaven all day (with willie nelson)),4:16,1
28017,28017,2409,54268,when the sun goes down (deluxe version),kenny chesney, 2007 sony bmg music entertainment,2-Feb-04,please come to boston (live),4:00,when the sun goes down (deluxe version),kenny chesney, 2012 pinecastle records," February 2, 2004",live those songs (live),4:09,0
28231,28231,2456,49237,the road and the radio,kenny chesney, 2005 bmg music,6-Nov-05,like me,5:11,the road and the radio,kenny chesney, toolroom productions," November 7, 2005",tequila loves me,4:06,0
28236,28236,2457,24324,in my wildest dreams,kenny chesney, 2004 bmg music,1994,i'd love to change your name,2:48,in my wildest dreams,kenny chesney, (p) moda black," July 27, 2004",i'd love to change your name,2:48,1
28250,28250,2460,10380,all i want for christmas is a real good tan,kenny chesney, 2003 bmg music,4-Oct-03,o little town of bethlehem,4:18,christmas greetings,kenny rogers," (c) 2000 capitol records, llc"," August 17, 2000",sweet little jesus boy,3:04,0
28330,28330,2478,1223,greatest hits,kenny chesney, 2000 bmg entertainment,26-Sep-00,because of your love,4:16,49 all time greatest hits,kenny rogers, (c) 2008 goldenlane records," August 1, 2008","ruby, don't take your love to town",2:55,0
28355,28355,2480,33820,"no shoes, no shirt, no problems",kenny chesney, 2002 bmg,2-Apr-02,i can't go there (acoustic version),3:45,"no shoes, no shirt, no problems",kenny chesney, underground avenue," April 2, 2002",i can't go there (acoustic version),3:45,1
28402,28402,2491,4514,anything like me - ep,florida georgia line, 2011 florida georgia line,14-Dec-10,backwoods beauty queen,4:15,anything like me,florida georgia line, 2011 florida georgia line," December 14, 2010",backwoods beauty queen,4:15,1
28788,28788,2654,44086,little big town,little big town, 2002 sony bmg music entertainment,7-May-02,from this dream,4:27,tattoos on this town - single (jason aldean tribute) [explicit],like tattoos on this town, 2012 music club," June 14, 2012",tattoos on this town [explicit],3:28,0
28809,28809,2667,35509,pain killer,little big town," 2014 little big town, llc under exclusive license to capitol records nashville",21-Oct-14,silver and gold,3:33,pain killer,little big town, (c) 2014 little big town llc under exclusive license to capitol records nashville," October 21, 2014",silver and gold,3:31,1
28889,28889,2681,27482,american idol season 10: lauren alaina,lauren alaina," 2011 19 recordings, inc.",25-May-11,any man of mine (american idol performance),3:40,lauren alaina - american idol season 10,lauren alaina," (c) 2011 19 recordings, inc."," May 25, 2011",(you make me feel like) a natural woman (american idol performance),2:53,0
28978,28978,2695,17181,fetty wap (deluxe),fetty wap, 2015 300 entertainment/rgf productions,,whateva (feat. monty),5:11,fetty wap (deluxe) [explicit],fetty wap," (c) 2000 mute records ltd., a bmg company, under exclusive license to ingrooves"," September 25, 2015",my way (feat. monty) [explicit],3:33,0
29045,29045,2697,17172,fetty wap (deluxe),fetty wap, 2015 300 entertainment/rgf productions,,whateva (feat. monty),5:11,fetty wap (deluxe) [clean],fetty wap," (c) 2000 mute records ltd., a bmg company, under exclusive license to ingrooves"," September 25, 2015",for my team (feat. monty) [clean],3:28,0
29273,29273,2703,17195,fetty wap (deluxe),fetty wap, 2015 300 entertainment/rgf productions,,whateva (feat. monty),5:11,fetty wap [clean],fetty wap," (c) 2000 mute records ltd., a bmg company, under exclusive license to ingrooves"," September 25, 2015",how we do things (feat. monty) [clean],3:31,0
29821,29821,2719,17201,fetty wap (deluxe),fetty wap, 2015 300 entertainment/rgf productions,,whateva (feat. monty),5:11,fetty wap [clean],fetty wap," (c) 2000 mute records ltd., a bmg company, under exclusive license to ingrooves"," September 25, 2015",my way (feat. monty) [clean],3:32,0
29870,29870,2721,17155,fetty wap (deluxe),fetty wap, 2015 300 entertainment/rgf productions,,whateva (feat. monty),5:11,fetty wap (deluxe) [clean],fetty wap," (c) 2000 mute records ltd., a bmg company, under exclusive license to ingrooves"," September 25, 2015",how we do things (feat. monty) [clean],3:31,0
